3.123944861542-3.47530774464672e-15i,-4.58464416234513e-05+1.87396887506676e-19i,-1.79302723891446e-05+5.41773897167698e-19i,2.03094189195818e-06-2.11129984320019e-19i,-1.96457021657979e-05+9.24502327703258e-20i,-5.95351889983004e-05+1.17441154109849e-18i,-4.64502910804574e-05+2.61711367885879e-19i
7.80842476163121e-05-1.35663922411626e-19i,-2.52687970899846e-05+9.65653192547441e-20i,-9.44990801199711e-06+3.11830589367984e-19i,6.2558305626061e-07-1.1276000816952e-19i,-1.11865899731277e-05+5.43136531017883e-20i,-3.44005005603853e-05+6.69108303041765e-19i,-2.67520189877259e-05+1.6763419714248e-19i
-2.09858282930534e-06+7.47402057404345e-21i,2.68452584256378e-05-1.10789024409003e-19i,1.04472438056738e-05-3.1566357048504e-19i,-1.24430505691315e-06+1.19157118036856e-19i,1.13726612562408e-05-5.0947357319529e-20i,3.43211052598397e-05-6.85614133076048e-19i,2.69090574841505e-05-1.54060773569011e-19i
9.21388634514851e-05-6.56546196897429e-20i,-3.775834192607e-05+1.44534201614449e-19i,-1.3952747607003e-05+4.53752542112333e-19i,1.25272039125513e-06-1.70446868221029e-19i,-1.64459645857242e-05+7.59061731096638e-20i,-4.97199547167272e-05+9.83146504519096e-19i,-3.89115421146268e-05+2.28560758386428e-19i
-0.0589212119057043+6.54471615049394e-17i,0.000107161407933568-4.23311457941834e-19i,3.94278840212923e-05-1.26162575113503e-18i,-4.35047279987774e-06+4.73193562341362e-19i,4.6106295793536e-05-2.01151827896682e-19i,0.000137598920588162-2.74307298143129e-18i,0.00010811129017221-6.16478043549335e-19i
-4.21133007655071e-05+1.05276993308746e-19i,3.28485423681337e-05-1.27083935582197e-19i,1.19728144987107e-05-3.84654239049426e-19i,-1.40696088927465e-06+1.47994498306288e-19i,1.40922800542525e-05-6.15360778269132e-20i,4.17924290577524e-05-8.32732187442786e-19i,3.29226477426813e-05-1.86666410103063e-19i
-4.69621645115619e-06+3.38429906733059e-20i,4.32813811686954e-05-1.72449425442788e-19i,1.61189662980526e-05-4.98923412448798e-19i,-2.15248130243811e-06+1.93455744259195e-19i,1.8292211993451e-05-7.79586894308221e-20i,5.40450581763757e-05-1.08992302619674e-18i,4.2651280614764e-05-2.36321527564079e-19i
-0.195103500964852+2.18422478065292e-16i,0.000227005649215331-9.33025198382019e-19i,8.76500632650162e-05-2.65792270023584e-18i,-1.06540409356167e-05+1.01090756023683e-18i,9.6422982645904e-05-4.34532514966832e-19i,0.000289812253309739-5.80291968864181e-18i,0.000227225106240974-1.3055423530569e-18i
-6.54810807329505e-05+1.29994424370854e-20i,7.75677014152092e-05-3.27341663108672e-19i,3.04103103608625e-05-9.07905215644474e-19i,-3.73191227392733e-06+3.48831028164315e-19i,3.28436938069644e-05-1.50423936575107e-19i,9.90612183155495e-05-1.98461869654236e-18i,7.75783318614731e-05-4.51973802693075e-19i
-5.07638757436074e-06+4.94337250593536e-20i,-1.37686528081713e-06-2.86524722940892e-21i,-2.6597568242529e-07+1.3287219761945e-20i,9.70762910544896e-08-7.01807347165241e-21i,-5.88937972921267e-07-7.9733300732403e-22i,-1.39463492428292e-06+2.61912322721594e-20i,-1.19573098457129e-06+5.43960142524251e-21i
0.166743363018326-1.86414803779452e-16i,-0.00018682642772126+7.70017250184382e-19i,-7.18554682377596e-05+2.19361655209018e-18i,8.56201342453296e-06-8.31684408184412e-19i,-7.95730558534608e-05+3.5654954864128e-19i,-0.000239260611206708+4.78120242188084e-18i,-0.000187522838305578+1.0837793116259e-18i
0.0715901085506507-7.96279203464557e-17i,-0.000174326798493331+7.17804597179116e-19i,-6.73015211638047e-05+2.04483372349368e-18i,8.16970162769012e-06-7.79845120967253e-19i,-7.41957391302191e-05+3.34977222532118e-19i,-0.0002230214922443+4.46467686827192e-18i,-0.00017474594624296+1.00786605159601e-18i
0.112465902962182-1.25285279865471e-16i,-0.000112663214026657+4.58080250467038e-19i,-4.27565626414047e-05+1.33598158004297e-18i,4.68860713207691e-06-5.04210909373622e-19i,-4.84742403724031e-05+2.16889365902904e-19i,-0.000146009967264652+2.90713908611014e-18i,-0.000114252371721442+6.68312269668965e-19i
