0,1,2,3,4,5,6
0.15521486573132081688,3.971193397899291893e-14,3.971193397872576014e-14,3.971193397981844609e-14,3.971193397974939867e-14,3.9711933980413651108e-14,3.9711933980449351797e-14
0.14618124710531185673,3.6862074548267674695e-14,3.686207454801783929e-14,3.6862074549044885703e-14,3.68620745489807734e-14,3.6862074549603695835e-14,3.6862074549642236424e-14
0.14947333514680968825,3.9851411655071219285e-14,3.9851411654815066683e-14,3.9851411655865892517e-14,3.9851411655801136503e-14,3.985141165644119931e-14,3.985141165647420525e-14
0.13373436560647994353,3.3803029470494278798e-14,3.38030294702661844e-14,3.3803029471203471063e-14,3.3803029471142369053e-14,3.380302947171537237e-14,3.3803029471748908425e-14
0.15695536543008820063,4.0287444990391519984e-14,4.0287444990120934382e-14,4.0287444991226923682e-14,4.028744499115804666e-14,4.0287444991829771186e-14,4.0287444991864045615e-14
0.12931638971556042028,3.8526090583255724727e-14,3.8526090583031271712e-14,3.8526090583936536932e-14,3.8526090583875150932e-14,3.8526090584429625485e-14,3.852609058446906222e-14
0.14590778853947303229,4.0098768274549035922e-14,4.0098768274298184465e-14,4.009876827532325557e-14,4.009876827525902967e-14,4.009876827588021661e-14,4.009876827591861836e-14
0.12083507419360305091,2.9159596180954116864e-14,2.915959618073813306e-14,2.91595961815845745e-14,2.9159596181522595276e-14,2.915959618204569841e-14,2.915959618208303993e-14
0.14092462971864708199,3.706425495503449237e-14,3.7064254954792028083e-14,3.7064254955777271178e-14,3.7064254955717298816e-14,3.7064254956316220948e-14,3.7064254956351909015e-14
0.13498267561340807075,3.827045179469312892e-14,3.8270451794459562984e-14,3.827045179540541983e-14,3.8270451795343699354e-14,3.8270451795922047993e-14,3.827045179596043081e-14
0.13881407023818007063,4.2136583847990404207e-14,4.2136583847750180284e-14,4.2136583848723722994e-14,4.2136583848660626743e-14,4.2136583849253421003e-14,4.2136583849290768834e-14
0.14567687540124066303,3.6610318809935489203e-14,3.6610318809686821313e-14,3.661031881070927971e-14,3.661031881064725e-14,3.6610318811264606232e-14,3.661031881130322255e-14
0.1440717897089929811,4.0423283872695869126e-14,4.0423283872449271207e-14,4.0423283873458533538e-14,4.0423283873396699465e-14,4.0423283874009757984e-14,4.0423283874047598064e-14
0.14057964664916508535,3.8765195743523922583e-14,3.8765195743284140422e-14,3.8765195744270746668e-14,3.8765195744206262022e-14,3.876519574480621283e-14,3.8765195744843970867e-14
0.16199425192906341531,4.3592684356393002725e-14,4.35926843561167815e-14,4.3592684357256029177e-14,4.359268435719410675e-14,4.359268435788057351e-14,4.359268435791114345e-14
0.11708111118307776288,3.0887475340501480447e-14,3.088747534029722227e-14,3.0887475341115592884e-14,3.0887475341051291254e-14,3.0887475341549409584e-14,3.0887475341602206467e-14
0.13153874820943417534,3.7502963126572859407e-14,3.750296312635280508e-14,3.7502963127270830914e-14,3.750296312720897791e-14,3.750296312776870312e-14,3.7502963127812690004e-14
0.13937948267468955321,3.75763431140070282e-14,3.757634311376576298e-14,3.757634311474486558e-14,3.7576343114679402747e-14,3.7576343115274828648e-14,3.7576343115312561443e-14
0.13861603222781454514,3.874733367265861999e-14,3.874733367243340967e-14,3.8747333673402364363e-14,3.874733367335981636e-14,3.8747333673930011334e-14,3.8747333673972433118e-14
0.14689681176715088662,3.945543734901394213e-14,3.945543734876280037e-14,3.9455437349794908114e-14,3.9455437349734115337e-14,3.9455437350357668862e-14,3.9455437350394164723e-14
0.1467519260854144858,3.4217544130093757998e-14,3.421754412984801836e-14,3.4217544130881571296e-14,3.421754413081417733e-14,3.4217544131443000447e-14,3.4217544131472579575e-14
0.14216383440292448825,3.675438209854343253e-14,3.6754382098302615383e-14,3.675438209929783599e-14,3.675438209923837481e-14,3.6754382099839966447e-14,3.6754382099878368196e-14
0.14219581105387193998,3.9383025267217344996e-14,3.9383025266971883036e-14,3.9383025267971224653e-14,3.9383025267903742336e-14,3.9383025268512105555e-14,3.938302526855076605e-14
0.1398225001452627625,4.140285796183010248e-14,4.1402857961590497024e-14,4.1402857962568047147e-14,4.1402857962506351914e-14,4.140285796310380361e-14,4.1402857963141624756e-14
0.14732137012496390738,3.7272155825134425987e-14,3.7272155824879276816e-14,3.727215582591594733e-14,3.7272155825852907878e-14,3.7272155826480544547e-14,3.7272155826517248667e-14
0.14655281992370955413,3.9988533311462758725e-14,3.9988533311208953773e-14,3.9988533312236593408e-14,3.998853331217835023e-14,3.9988533312800357587e-14,3.9988533312836001478e-14
0.13483345751737929596,4.1737393649665158228e-14,4.173739364943555553e-14,4.1737393650378988995e-14,4.1737393650322437135e-14,4.173739365089263842e-14,4.1737393650932643133e-14
0.14409203297703188085,3.896001271676112299e-14,3.896001271651452507e-14,3.8960012717525144243e-14,3.8960012717464566037e-14,3.8960012718078451282e-14,3.8960012718114410718e-14
0.15070637301964043275,3.8985968592909433973e-14,3.8985968592648762775e-14,3.8985968593709073873e-14,3.8985968593646192193e-14,3.898596859428698075e-14,3.8985968594323230487e-14
0.14801951595994103372,4.3284553315119526077e-14,4.328455331486086174e-14,4.3284553315901287234e-14,4.3284553315838575947e-14,4.3284553316469399614e-14,4.3284553316504380862e-14
0.1365907159541779603,4.07968988524846927e-14,4.079689885224740965e-14,4.0796898853204152778e-14,4.0796898853147310617e-14,4.0796898853727003475e-14,4.079689885376474258e-14
0.15585649676419860432,3.8696880506065928673e-14,3.8696880505801963193e-14,3.8696880506894163204e-14,3.86968805068366016e-14,3.8696880507495123753e-14,3.8696880507530433167e-14
0.14854401501739189495,4.4434702248333115213e-14,4.443470224807844567e-14,4.4434702249122184378e-14,4.4434702249059618242e-14,4.4434702249692107983e-14,4.443470224972543578e-14
0.14987943455061777942,4.3960883150173969033e-14,4.3960883149915437226e-14,4.396088315096638928e-14,4.396088315090558388e-14,4.3960883151544062653e-14,4.3960883151577668128e-14
0.16068631308348249598,4.6385322382733943907e-14,4.638532238245783628e-14,4.6385322383586633126e-14,4.6385322383525177706e-14,4.6385322384208066193e-14,4.6385322384239715292e-14
0.14432655290836712836,3.9575539226289687686e-14,3.957553922604204216e-14,3.957553922705492694e-14,3.9575539226995699263e-14,3.9575539227607628134e-14,3.957553922764479295e-14
0.15188426524670242679,4.293826270690626108e-14,4.2938262706641216437e-14,4.2938262707709851595e-14,4.2938262707647051957e-14,4.2938262708293040685e-14,4.2938262708327056368e-14
0.15277666839859821435,4.551126812232160385e-14,4.5511268122058376744e-14,4.5511268123131000384e-14,4.55112681230713625e-14,4.551126812371985034e-14,4.5511268123752944632e-14
0.15114455174253596526,4.4318680961672730616e-14,4.4318680961407585e-14,4.4318680962471581656e-14,4.4318680962409072318e-14,4.4318680963052271634e-14,4.4318680963085492145e-14
0.15920645575067349231,4.88564334376849689e-14,4.885643343740876661e-14,4.885643343852870928e-14,4.8856433438466080036e-14,4.8856433439143414942e-14,4.885643343917398488e-14
0.15119423707843654414,4.4549524302524541645e-14,4.4549524302261453378e-14,4.4549524303324591754e-14,4.4549524303263716935e-14,4.4549524303906171567e-14,4.4549524303941701863e-14
0.15090976876455722278,4.4481253849466985663e-14,4.4481253849203821665e-14,4.4481253850263728867e-14,4.4481253850202387043e-14,4.4481253850844128544e-14,4.4481253850876787386e-14
0.15194938596907181516,4.526068188983386878e-14,4.5260681889570168358e-14,4.5260681890638929734e-14,4.526068189057672963e-14,4.5260681891221891632e-14,4.5260681891257459793e-14
0.14665824259795742779,3.8370982113825880505e-14,3.8370982113577578646e-14,3.8370982114607174656e-14,3.8370982114543706063e-14,3.837098211516792223e-14,3.8370982115202613178e-14
0.1455722264364585905,3.8586712841941507875e-14,3.8586712841689804448e-14,3.8586712842711858948e-14,3.8586712842650460326e-14,3.8586712843269640406e-14,3.858671284330544207e-14
0.16048903137959116827,4.7560873480029517843e-14,4.7560873479748847443e-14,4.756087348087886229e-14,4.7560873480812572732e-14,4.7560873481497272443e-14,4.7560873481529085626e-14
0.1483921314203835995,4.5412800035421495346e-14,4.54128000351581294e-14,4.5412800036202492885e-14,4.5412800036140545216e-14,4.5412800036776341862e-14,4.5412800036807599687e-14
0.13913884478220664431,3.9321131006641913635e-14,3.9321131006400850364e-14,3.93211310073774223e-14,3.932113100731638971e-14,3.93211310079079849e-14,3.9321131007945137094e-14
0.12777571851511215772,3.5772663089311823395e-14,3.5772663089100736838e-14,3.5772663089987151438e-14,3.5772663089944401488e-14,3.5772663090477583108e-14,3.5772663090522036997e-14
0.16075901980485587939,4.443224705040569921e-14,4.4432247050129862952e-14,4.4432247051258975343e-14,4.443224705119194741e-14,4.4432247051878325816e-14,4.443224705191057445e-14
0.15532937108099156842,4.1109390531196186396e-14,4.1109390530927260558e-14,4.1109390532018154216e-14,4.1109390531950084986e-14,4.1109390532617316162e-14,4.1109390532649350225e-14
0.1581895427503051399,4.349237273674359307e-14,4.349237273646540285e-14,4.3492372737577210787e-14,4.3492372737509696915e-14,4.3492372738191563038e-14,4.3492372738220896042e-14
0.15115119600871124161,3.8152955751870199678e-14,3.8152955751607698323e-14,3.8152955752671234284e-14,3.8152955752600956244e-14,3.815295575325289614e-14,3.8152955753285315167e-14
0.14975098938017217254,4.4039116984936368656e-14,4.4039116984673577e-14,4.403911698572529898e-14,4.403911698565665546e-14,4.4039116986303180614e-14,4.4039116986336811333e-14
0.15973699973110833117,4.6975049750570512498e-14,4.6975049750292745107e-14,4.6975049751415584476e-14,4.6975049751349427445e-14,4.6975049752034385902e-14,4.6975049752064135425e-14
0.1594321367564073555,4.1891102602022010422e-14,4.1891102601747897035e-14,4.1891102602870187357e-14,4.1891102602799669503e-14,4.1891102603484993992e-14,4.1891102603516971258e-14
0.17712582114960950808,4.1599235434402135252e-14,4.159923543409647374e-14,4.1599235435347581892e-14,4.1599235435268493853e-14,4.159923543603397292e-14,4.159923543606070584e-14
0.16156601917382065747,4.0270540434748185863e-14,4.027054043446769848e-14,4.0270540435607867545e-14,4.0270540435536232664e-14,4.0270540436231017173e-14,4.0270540436261555557e-14
0.1330240716312833249,3.2292900453217808327e-14,3.229290045296027364e-14,3.2292900453899706005e-14,3.2292900453813265782e-14,3.2292900454418309475e-14,3.2292900454454369884e-14
0.15722799454134578356,3.702258861810698686e-14,3.702258861783313222e-14,3.7022588618940793905e-14,3.7022588618870023615e-14,3.7022588619548469237e-14,3.7022588619578976066e-14
0.1594447791653577362,3.8768231166630879048e-14,3.876823116635555397e-14,3.8768231167476140353e-14,3.8768231167405395307e-14,3.8768231168093395612e-14,3.8768231168124666058e-14
0.1571246405070625407,4.436239841976389737e-14,4.4362398419488957257e-14,4.436239842059512326e-14,4.4362398420522806805e-14,4.4362398421202640822e-14,4.4362398421234264678e-14
0.15146878595951565605,3.7240713755929495232e-14,3.7240713755667707007e-14,3.724071375673125559e-14,3.724071375666189894e-14,3.7240713757313561156e-14,3.7240713757347772476e-14
0.15698568165924101092,4.114592546440043499e-14,4.1145925464128479928e-14,4.114592546523377503e-14,4.114592546516413439e-14,4.1145925465838181323e-14,4.1145925465869824112e-14
0.1643107585662547665,4.1453850052727693745e-14,4.1453850052446644693e-14,4.1453850053594733922e-14,4.1453850053532148853e-14,4.145385005423937212e-14,4.1453850054266641464e-14
0.14925323347326713286,3.6036561200257778607e-14,3.6036561199992935913e-14,3.6036561201042745694e-14,3.603656120096433923e-14,3.603656120162390268e-14,3.603656120165413183e-14
0.15458080027712878257,4.1894590854598684056e-14,4.1894590854330868935e-14,4.18945908554165498e-14,4.189459085534955342e-14,4.189459085601390683e-14,4.1894590856046004004e-14
0.16727909857204439903,4.212453745135979743e-14,4.212453745107818671e-14,4.21245374522521064e-14,4.2124537452184990114e-14,4.2124537452902108853e-14,4.2124537452930381628e-14
0.14690857469695187132,3.887718365202401643e-14,3.8877183651763301057e-14,3.887718365279980749e-14,3.887718365272798328e-14,3.8877183653363464383e-14,3.887718365339659023e-14
0.16411866046851400491,4.0830206365001531525e-14,4.0830206364718734357e-14,4.0830206365874017997e-14,4.0830206365803784133e-14,4.0830206366509600073e-14,4.0830206366539469502e-14
0.17364409439766664844,4.5489215078160590677e-14,4.5489215077889651666e-14,4.5489215079089534346e-14,4.548921507904460083e-14,4.5489215079777572517e-14,4.5489215079803024325e-14
0.15174593632308278068,4.396629570405859047e-14,4.3966295703794782762e-14,4.396629570486099454e-14,4.3966295704793815145e-14,4.3966295705448487655e-14,4.3966295705480856196e-14
0.16078294418774838337,4.244910802872190924e-14,4.244910802844450157e-14,4.2449108029576920865e-14,4.2449108029505525797e-14,4.244910803019542568e-14,4.24491080302262165e-14
0.15583624311696503417,3.7429632367898985262e-14,3.7429632367623287842e-14,3.742963236872393182e-14,3.742963236865052989e-14,3.742963236932576327e-14,3.742963236935399818e-14
0.16969344606421624122,4.5520914686936255846e-14,4.5520914686640496116e-14,4.5520914687837147622e-14,4.5520914687763638407e-14,4.552091468849558142e-14,4.552091468852332408e-14
0.13592592959070373682,3.9677609645998942372e-14,3.9677609645764089015e-14,3.9677609646717878647e-14,3.967760964665835436e-14,3.967760964723799673e-14,3.9677609647273154683e-14
0.1448316747078772504,3.7862707064838472863e-14,3.786270706457910802e-14,3.786270706560159166e-14,3.786270706553218452e-14,3.7862707066157801706e-14,3.786270706619048579e-14
0.11930748537283007715,3.1827880647897013458e-14,3.182788064769174554e-14,3.1827880648527881302e-14,3.1827880648467997293e-14,3.1827880648974540657e-14,3.1827880649019253293e-14
0.10707422255806361977,2.9226213986130934403e-14,2.9226213985947445356e-14,2.9226213986694389348e-14,2.9226213986643151255e-14,2.9226213987092814592e-14,2.922621398714137056e-14
0.13073673923865877788,3.9312576300005148295e-14,3.931257629978546e-14,3.9312576300699522597e-14,3.9312576300636760823e-14,3.9312576301196340884e-14,3.9312576301233669782e-14
0.13586525108355512748,3.8818028652582300323e-14,3.8818028652346109057e-14,3.8818028653300921053e-14,3.881802865323938359e-14,3.881802865381787738e-14,3.8818028653856474768e-14
0.119666691205226688455,3.5387798868648493397e-14,3.5387798868440145766e-14,3.5387798869279247644e-14,3.5387798869218631572e-14,3.5387798869726714793e-14,3.5387798869772172114e-14
0.11045810554092863609,2.9395603981917543286e-14,2.9395603981727686554e-14,2.9395603982501218314e-14,2.9395603982442318803e-14,2.9395603982912435727e-14,2.9395603982958252768e-14
0.14550997370024615352,4.1237495498297268256e-14,4.1237495498044662372e-14,4.1237495499067657194e-14,4.1237495499002926424e-14,4.1237495499626442083e-14,4.1237495499660861662e-14
0.12959555926302154805,3.9032106031839194334e-14,3.903210603161133344e-14,3.9032106032520315772e-14,3.9032106032460671577e-14,3.9032106033010974634e-14,3.9032106033052500272e-14
0.14112400347865702854,4.4105795961198034052e-14,4.4105795960957014958e-14,4.4105795961945173682e-14,4.410579596188563046e-14,4.4105795962487846876e-14,4.4105795962523553876e-14
0.12057744857701287178,3.6526364730747404402e-14,3.6526364730539012594e-14,3.652636473138258258e-14,3.6526364731322452447e-14,3.6526364731836922286e-14,3.652636473187906008e-14
0.1311771272834399149,3.8602296591233828117e-14,3.860229659100716629e-14,3.8602296591927382003e-14,3.8602296591866873216e-14,3.8602296592425380426e-14,3.8602296592465908944e-14
0.14128830145812246166,3.8034809496831485105e-14,3.803480949659088253e-14,3.8034809497582745744e-14,3.8034809497517585833e-14,3.8034809498120969763e-14,3.803480949815786321e-14
0.13555385293310798223,3.920822093999695121e-14,3.9208220939763877524e-14,3.92082209407154899e-14,3.9208220940653693692e-14,3.920822094123174572e-14,3.920822094126916297e-14
0.1337946712846280195,3.8595040014502738465e-14,3.8595040014270504125e-14,3.8595040015209753474e-14,3.8595040015148941764e-14,3.8595040015718884302e-14,3.859504001575778461e-14
0.13067341320002598404,4.0395634207363398544e-14,4.0395634207136850313e-14,4.039563420805333629e-14,4.0395634207994348428e-14,4.0395634208551713368e-14,4.0395634208591042817e-14
0.12472573099963205068,3.5177938243142632685e-14,3.5177938242928409618e-14,3.5177938243802278174e-14,3.5177938243737692554e-14,3.517793824427100039e-14,3.517793824431274691e-14
0.14322681387509095252,4.2025007198873457528e-14,4.202500719862730137e-14,4.2025007199629987758e-14,4.2025007199568519716e-14,4.2025007200179205342e-14,4.202500720021695707e-14
0.124867986074224487925,4.0939158588203229137e-14,4.0939158587985150118e-14,4.093915858885849487e-14,4.09391585887981123e-14,4.0939158589334790152e-14,4.0939158589374618162e-14
0.12987102962467184097,3.7731134645836464497e-14,3.773113464561640386e-14,3.7731134646524824523e-14,3.773113464646890375e-14,3.7731134647017786858e-14,3.773113464705869403e-14
0.13381069774232531855,3.5986844990244333814e-14,3.5986844990013746616e-14,3.5986844990951935735e-14,3.5986844990890208947e-14,3.5986844991460170417e-14,3.5986844991498976063e-14
0.13314217217773208213,3.4942027046256577388e-14,3.494202704602542221e-14,3.4942027046960967068e-14,3.494202704689818636e-14,3.4942027047466046306e-14,3.494202704750596898e-14
0.1378233132632613045,4.1710720265680832934e-14,4.1710720265441498847e-14,4.1710720266409292338e-14,4.1710720266348436452e-14,4.1710720266935254302e-14,4.1710720266971914246e-14
0.13163499694559446795,3.6830657019550555328e-14,3.6830657019322296847e-14,3.6830657020246759787e-14,3.6830657020183392168e-14,3.6830657020746771383e-14,3.683065702078416339e-14
0.21285603015794885007,5.343793798029750737e-14,5.3437937979938026612e-14,5.3437937981438604137e-14,5.3437937981359970482e-14,5.343793798227198204e-14,5.3437937982282836767e-14
0.17602135050784306625,3.5381774522524095186e-14,3.5381774522222302247e-14,3.5381774523465767915e-14,3.5381774523386881824e-14,3.53817745241458733e-14,3.538177452417368538e-14
0.16107116073995050853,5.1382738776375752342e-14,5.1382738776100717565e-14,5.1382738777230397936e-14,5.1382738777167427903e-14,5.1382738777852758703e-14,5.1382738777885013648e-14
0.16339185584369717019,4.1132275217037695912e-14,4.1132275216757921658e-14,4.113227521790908429e-14,4.1132275217840996127e-14,4.1132275218540034174e-14,4.1132275218569827873e-14
0.18404089055045924628,4.2291665138361424337e-14,4.2291665138045539187e-14,4.2291665139344471242e-14,4.229166513926885419e-14,4.229166514005787287e-14,4.229166514008149452e-14
0.20449997593310964561,4.5257153853279238666e-14,4.5257153852933269517e-14,4.525715385437706799e-14,4.5257153854293234163e-14,4.5257153855172050455e-14,4.525715385518994813e-14
0.19781860070082227243,5.1553972483271491147e-14,5.155397248293493784e-14,5.1553972484330293943e-14,5.1553972484254746312e-14,5.1553972485102973733e-14,5.1553972485120921897e-14
0.18925384581651702454,4.4256825450174244556e-14,4.4256825449851234414e-14,4.4256825451186498247e-14,4.4256825451110250108e-14,4.4256825451924644863e-14,4.4256825451944296966e-14
0.1576210231312009935,4.0464757140087560954e-14,4.046475713981596561e-14,4.0464757140925186085e-14,4.0464757140857615416e-14,4.0464757141533063366e-14,4.046475714156304639e-14
0.18844083932492755595,5.0136190360621098022e-14,5.0136190360301621977e-14,5.0136190361629054e-14,5.0136190361553960753e-14,5.0136190362362454828e-14,5.0136190362382611802e-14
0.18835060983625742659,4.532672575557849498e-14,4.5326725755255970777e-14,4.532672575658419797e-14,4.5326725756511603835e-14,4.532672575731653226e-14,4.5326725757338569878e-14
0.16162459061780723446,4.7230556386739448854e-14,4.723055638646392814e-14,4.7230556387596713466e-14,4.7230556387532594852e-14,4.7230556388222235988e-14,4.7230556388250161664e-14
0.16812384214765571655,4.5859592578630941864e-14,4.5859592578344358164e-14,4.5859592579526582982e-14,4.5859592579458053057e-14,4.5859592580176105808e-14,4.585959258020478879e-14
0.18621878391880045123,4.432242953514557279e-14,4.4322429534830066293e-14,4.4322429536143683783e-14,4.4322429536069221625e-14,4.4322429536867498374e-14,4.4322429536887907783e-14
0.18685755322670036249,4.6873308899130335097e-14,4.6873308898813560112e-14,4.6873308900129417967e-14,4.687330890005972684e-14,4.6873308900857056955e-14,4.6873308900879599444e-14
0.18196398387140810815,5.0555003668231064435e-14,5.055500366791586086e-14,5.0555003669199968643e-14,5.0555003669129084757e-14,5.0555003669908908472e-14,5.0555003669930005768e-14
0.16842379196884099679,4.8141484146834392605e-14,4.8141484146549361382e-14,4.814148414773101191e-14,4.8141484147666388424e-14,4.8141484148384081454e-14,4.8141484148409489086e-14
0.17797806001348046023,4.28686411416340841e-14,4.2868641141326926907e-14,4.286864114258288182e-14,4.2868641142509158035e-14,4.2868641143271462727e-14,4.2868641143297135416e-14
0.19095396562043029376,5.2306198223172034695e-14,5.2306198222846916717e-14,5.2306198224191508042e-14,5.230619822411971539e-14,5.2306198224938395236e-14,5.2306198224957157504e-14
0.193286447844803283,5.251677248886603331e-14,5.251677248853471173e-14,5.251677248989726384e-14,5.251677248982668919e-14,5.2516772490651288648e-14,5.2516772490672101955e-14
0.17719102258902635905,3.8362183351603242923e-14,3.8362183351292002586e-14,3.8362183352546916203e-14,3.836218335247164625e-14,3.836218335323443057e-14,3.8362183353255994872e-14
0.18736344806207236302,4.860527143615721871e-14,4.8605271435838392685e-14,4.8605271437159425468e-14,4.8605271437087292027e-14,4.860527143788929851e-14,4.860527143790942393e-14
0.15565275962863120429,4.0506523142718017462e-14,4.050652314245027807e-14,4.0506523143545362158e-14,4.0506523143481609575e-14,4.050652314414407603e-14,4.0506523144176034363e-14
0.18590831659259604569,4.409088626029604326e-14,4.409088625997758327e-14,4.4090886261287679284e-14,4.409088626121333072e-14,4.409088626200953119e-14,4.4090886262031127045e-14
0.1773881510176920917,4.6851072803494110834e-14,4.685107280318957266e-14,4.6851072804437437015e-14,4.6851072804369361474e-14,4.6851072805129949605e-14,4.685107280515189256e-14
0.17173269084423295472,3.811374428205243539e-14,3.811374428176236808e-14,3.8113744282972120988e-14,3.8113744282900189495e-14,3.811374428363499765e-14,3.8113744283662399523e-14
0.16404430271940073638,4.4200846369220208855e-14,4.4200846368937487418e-14,4.4200846370093036115e-14,4.4200846370024487258e-14,4.4200846370723973378e-14,4.4200846370755938022e-14
0.16512143490324579509,4.170241175669342603e-14,4.1702411756378721017e-14,4.1702411757551246e-14,4.1702411757479062072e-14,4.170241175820741419e-14,4.170241175821907671e-14
0.175765932282496401,4.0580504783370262816e-14,4.058050478306869707e-14,4.058050478430884952e-14,4.0580504784234778637e-14,4.0580504784986746096e-14,4.0580504785015915017e-14
0.16994383265234486169,3.9477099610435390622e-14,3.94770996101440422e-14,3.9477099611341299553e-14,3.947709961126944379e-14,3.9477099611997568717e-14,3.9477099612027267752e-14
0.1730776582222339488,4.0445478921488719804e-14,4.0445478921191742072e-14,4.0445478922413031282e-14,4.044547892233918759e-14,4.044547892308071684e-14,4.0445478923110497918e-14
0.13517652305604391239,3.8439547095163355875e-14,3.8439547094928130175e-14,3.843954709587597495e-14,3.8439547095817681286e-14,3.8439547096398667876e-14,3.8439547096429938322e-14
0.15766442315054979284,4.093111998280512547e-14,4.0931119982533309245e-14,4.0931119983643350134e-14,4.0931119983575022158e-14,4.093111998424919531e-14,4.0931119984282889136e-14
0.15882308896644115048,4.192308285015458352e-14,4.192308284988124006e-14,4.1923082850997282605e-14,4.1923082850930071655e-14,4.1923082851611786317e-14,4.192308285164182614e-14
0.17858680159079454164,4.429049272648457497e-14,4.4290492726174615744e-14,4.4290492727435695098e-14,4.4290492727357496895e-14,4.429049272812536779e-14,4.4290492728153924554e-14
0.18569485268064350736,4.2385961246581502374e-14,4.2385961246257924252e-14,4.238596124757364958e-14,4.2385961247490831805e-14,4.2385961248285113763e-14,4.238596124831902216e-14
0.1699994023751218164,4.6873670319891883676e-14,4.6873670319598698787e-14,4.687367032079851836e-14,4.6873670320729003936e-14,4.687367032145476228e-14,4.6873670321485161823e-14
